precipitation_hours,sunshine_duration,wind_speed_10m_max,et0_fao_evapotranspiration,prediction,residual
11,37654.35,15.9,3.29,3.7,-0.41
15,29167.28,15.1,2.91,3.25,-0.34
22,18134.17,16.9,2.28,2.44,-0.16
16,25436.15,15.3,2.91,2.92,-0.01
14,39616.51,20.7,3.76,3.98,-0.22
8,40270.91,16.6,3.93,4.18,-0.25
12,40052.57,13.2,3.97,4.16,-0.19
11,39722.77,14.3,3.53,3.92,-0.39
10,37881.72,15.6,3.18,3.81,-0.63
16,3937.36,17.7,2.04,1.88,0.16
15,34975.94,18.7,3.1,3.38,-0.28
14,36341.2,21.4,3.63,3.57,0.06
19,34995.44,20.7,3.73,3.32,0.41
15,36142.95,19.1,3.21,3.54,-0.33
17,36276.2,19.0,3.22,3.43,-0.21
12,38865.27,18.5,3.6,3.94,-0.34
18,40279.03,19.3,3.76,3.91,-0.15
9,34569.7,18.1,3.58,3.78,-0.2
19,36676.46,18.4,3.17,3.26,-0.09
20,33992.3,18.4,2.87,3.21,-0.34
21,10930.88,20.2,1.75,2.09,-0.34
8,35540.7,10.3,3.39,3.99,-0.6
7,31498.43,12.6,3.74,3.84,-0.1
7,28613.51,14.2,3.16,3.53,-0.37
18,16534.92,11.0,2.43,2.64,-0.21
24,1490.01,10.3,1.3,1.45,-0.15
19,11373.41,15.5,1.78,2.23,-0.45
16,34227.84,21.2,3.11,3.47,-0.36
13,32003.95,16.4,3.41,3.5,-0.09
13,38495.25,13.9,3.62,3.86,-0.24
9,37909.43,15.5,3.7,3.93,-0.23
7,33844.23,12.4,3.77,3.89,-0.12
9,36525.93,14.3,3.28,3.89,-0.61
7,39213.91,16.3,3.85,4.23,-0.38
10,34228.96,13.7,3.56,3.75,-0.19
6,39200.67,17.2,4.01,4.3,-0.29
4,40489.27,19.4,4.05,4.75,-0.7
0,40490.84,15.3,4.06,5.07,-1.01
4,39600.0,15.0,4.22,4.48,-0.26
7,40493.97,15.4,4.15,4.32,-0.17
10,38414.26,13.2,3.65,3.99,-0.34
11,32400.0,17.6,3.07,3.49,-0.42
11,34933.02,15.1,3.72,3.57,0.15
15,37708.19,16.9,3.66,3.57,0.09
16,35432.09,18.4,3.32,3.47,-0.15
17,40165.13,16.2,3.32,3.76,-0.44
15,36190.81,17.4,3.7,3.55,0.15
8,39403.34,14.6,3.32,3.9,-0.58
14,35093.27,17.9,3.19,3.55,-0.36
16,29837.69,16.1,3.59,3.27,0.32
18,31396.54,18.6,3.09,3.16,-0.07
13,35672.18,14.9,3.13,3.65,-0.52
4,33959.52,13.2,3.99,4.29,-0.3
6,39833.36,13.0,4.04,4.4,-0.36
15,39621.45,12.4,4.41,3.96,0.45
12,39940.38,10.1,4.3,4.04,0.26
11,38391.82,11.1,3.87,4.0,-0.13
10,34029.85,11.3,3.89,3.86,0.03
13,39727.94,11.7,4.22,4.09,0.13
16,31807.17,12.0,3.7,3.5,0.2
18,27638.68,13.2,2.64,3.05,-0.41
21,22351.14,9.4,2.89,2.83,0.06
23,9171.74,13.2,2.06,2.12,-0.06
11,32356.29,12.5,3.46,3.58,-0.12
16,34424.36,17.1,3.82,3.4,0.42
15,32152.04,14.5,2.97,3.36,-0.39
10,39232.97,16.3,3.57,3.91,-0.34
18,35060.7,16.8,3.36,3.36,0.0
16,37596.95,19.5,3.06,3.53,-0.47
14,35238.61,17.2,3.28,3.55,-0.27
17,36180.48,18.6,3.12,3.43,-0.31
13,22191.84,21.0,3.09,3.22,-0.13
18,38526.16,20.2,3.31,3.71,-0.4
12,37124.28,20.9,3.6,3.68,-0.08
14,35922.95,22.2,3.27,3.61,-0.34
11,37485.61,20.6,3.23,3.74,-0.51
7,40952.78,17.6,4.09,4.35,-0.26
11,39201.25,15.4,3.37,3.89,-0.52
13,40845.95,17.4,3.76,4.04,-0.28
15,38667.15,19.3,3.78,3.83,-0.05
13,37085.05,16.2,3.65,3.7,-0.05
19,37611.72,14.4,3.24,3.34,-0.1
21,35247.41,18.1,3.21,3.25,-0.04
10,38382.99,9.2,4.46,3.98,0.48
6,33764.49,11.6,3.88,3.92,-0.04
5,40152.77,10.6,4.39,4.57,-0.18
9,39834.21,11.6,4.35,4.16,0.19
6,38685.37,10.5,4.56,4.22,0.34
10,38687.15,8.9,3.94,3.98,-0.04
6,5668.74,9.5,2.37,2.18,0.19
9,29808.45,9.0,3.84,3.57,0.27
5,32400.79,9.7,4.0,3.9,0.1
12,23257.1,7.7,3.33,3.01,0.32
14,25529.65,7.7,2.63,3.04,-0.41
21,7152.57,8.3,1.84,1.57,0.27
19,29999.39,12.6,3.32,3.27,0.05
24,0.0,7.1,0.89,1.44,-0.55
24,0.0,23.0,0.81,1.45,-0.64
24,0.0,23.3,1.05,1.45,-0.4
24,8366.67,24.3,1.83,2.02,-0.19
17,38091.61,22.2,3.28,3.43,-0.15
21,21157.15,19.5,2.27,2.76,-0.49
22,26945.21,16.3,2.76,2.91,-0.15
14,24166.49,16.3,2.62,3.07,-0.45
18,22706.55,16.9,2.99,2.84,0.15
22,28252.49,19.4,3.19,2.97,0.22
20,22051.67,16.1,2.57,2.78,-0.21
10,36113.07,18.1,3.56,3.74,-0.18
15,32893.39,17.0,3.41,3.38,0.03
21,23108.5,16.3,2.44,2.74,-0.3
24,6236.18,16.4,2.09,1.55,0.54
23,33534.91,14.3,2.62,3.14,-0.52
23,33220.18,17.2,3.26,3.14,0.12
23,18736.63,15.0,2.19,2.44,-0.25
9,40363.03,13.8,4.63,4.22,0.41
6,40576.22,11.6,4.5,4.52,-0.02
4,40258.89,11.6,4.25,4.73,-0.48
5,39215.52,10.5,4.36,4.3,0.06
9,40216.29,14.6,4.34,4.17,0.17
3,30056.65,14.2,3.73,3.84,-0.11
11,31573.98,12.0,3.68,3.62,0.06
8,37623.06,13.9,4.5,3.94,0.56
11,40394.42,14.6,4.15,4.06,0.09
10,39566.46,15.5,4.3,4.01,0.29
10,39727.46,12.1,4.02,4.09,-0.07
9,37277.57,13.0,3.84,4.01,-0.17
11,40939.34,13.6,4.38,4.31,0.07
19,34064.11,14.3,3.53,3.19,0.34
23,34181.89,16.6,3.2,3.19,0.01
17,38957.36,15.8,3.79,3.58,0.21
17,38336.85,14.0,3.73,3.51,0.22
20,4588.0,15.3,1.76,1.69,0.07
20,39545.45,18.6,4.01,3.66,0.35
18,29809.64,19.4,3.29,3.21,0.08
19,27535.53,14.6,3.03,2.92,0.11
18,4238.32,12.1,1.66,1.96,-0.3
19,9580.33,10.7,2.11,2.31,-0.2
18,24117.2,13.5,2.51,2.83,-0.32
23,27393.87,16.3,2.55,2.88,-0.33
20,18892.15,18.4,2.12,2.5,-0.38
22,39648.36,17.5,2.81,3.71,-0.9
21,40051.23,19.3,3.52,3.74,-0.22
20,34672.19,24.2,3.55,3.35,0.2
22,17602.13,16.0,1.85,2.5,-0.65
22,18294.82,15.4,2.01,2.5,-0.49
9,39939.17,12.8,3.96,4.15,-0.19
12,39585.66,11.0,3.82,4.06,-0.24
10,28074.09,10.9,3.65,3.33,0.32
10,32128.54,11.3,3.38,3.81,-0.43
13,25827.5,10.5,3.06,3.3,-0.24
8,30198.39,15.8,3.19,3.58,-0.39
11,32299.17,13.2,3.5,3.58,-0.08
9,22113.96,14.8,2.92,3.19,-0.27
16,18439.8,16.8,2.62,2.59,0.03
17,33523.88,14.1,3.46,3.26,0.2
10,35907.73,11.4,3.65,3.94,-0.29
16,24049.86,12.3,2.73,2.91,-0.18
11,29942.09,13.5,3.25,3.4,-0.15
14,26438.71,12.8,2.95,3.32,-0.37
8,26020.21,10.0,3.3,3.35,-0.05
17,27841.02,16.3,2.78,2.99,-0.21
16,3843.77,13.8,1.65,1.87,-0.22
23,5018.49,13.0,1.78,1.57,0.21
17,32821.07,12.2,3.51,3.46,0.05
22,13420.54,13.9,2.15,2.04,0.11
21,586.05,11.5,1.32,1.64,-0.32
21,17823.34,13.4,2.63,2.53,0.1
24,30893.98,13.5,2.93,2.8,0.13
23,710.12,13.4,1.32,1.49,-0.17
19,2867.6,18.7,1.53,1.47,0.06
22,17333.96,17.9,2.03,2.44,-0.41
23,28797.4,19.6,2.68,3.05,-0.37
20,29455.98,24.4,3.41,3.2,0.21
14,40394.25,24.0,4.4,4.29,0.11
12,40739.93,23.6,4.65,4.16,0.49
16,37151.3,20.4,3.73,3.58,0.15
21,31272.99,18.9,3.4,2.97,0.43
23,26241.62,16.2,3.22,2.83,0.39
24,4827.77,17.6,2.13,1.6,0.53
9,33456.04,16.1,4.1,3.81,0.29
7,37801.61,16.2,4.51,3.97,0.54
1,40474.57,15.5,4.9,5.13,-0.23
7,40155.25,18.5,4.37,4.37,0.0
1,39941.83,17.1,4.89,5.2,-0.31
5,39834.81,16.8,4.06,4.72,-0.66
12,39908.71,19.1,4.22,4.15,0.07
11,40265.95,17.7,4.34,4.13,0.21
24,36487.7,12.6,3.64,3.24,0.4
15,39675.88,14.1,3.72,3.78,-0.06
17,37939.64,13.0,3.03,3.57,-0.54
12,40269.67,16.4,4.37,4.11,0.26
22,38639.48,13.3,3.33,3.72,-0.39
17,39833.36,14.3,3.61,3.51,0.1
19,38570.22,14.0,3.42,3.5,-0.08
16,39942.54,15.3,3.92,3.92,0.0
10,40052.82,14.0,4.37,4.0,0.37
14,39600.0,16.6,4.07,3.89,0.18
13,24354.13,16.5,3.5,3.19,0.31
18,31141.04,18.7,3.73,3.16,0.57
18,26425.12,15.6,2.99,2.99,0.0
17,31455.86,18.4,3.39,3.16,0.23
17,38516.46,17.1,3.86,3.6,0.26
19,38757.79,14.5,3.72,3.55,0.17
16,36857.79,12.5,3.61,3.64,-0.03
18,24038.38,18.3,3.06,2.84,0.22
18,36433.51,16.9,3.67,3.46,0.21
19,31750.34,16.1,2.94,3.06,-0.12
7,39600.0,12.7,4.15,4.36,-0.21
10,40364.39,12.4,4.27,4.26,0.01
11,40046.45,10.7,4.42,4.22,0.2
9,38839.8,11.0,3.53,3.96,-0.43
10,36345.03,13.2,4.15,3.96,0.19
15,25056.62,15.3,3.17,2.89,0.28
12,39516.16,14.0,4.28,3.91,0.37
12,33382.95,16.3,3.84,3.54,0.3
8,28800.0,12.6,3.52,3.65,-0.13
14,25082.07,10.9,3.33,3.26,0.07
16,21076.01,11.7,2.93,2.94,-0.01
13,32400.0,8.6,3.58,3.57,0.01
11,21462.17,11.0,3.09,3.12,-0.03
8,38686.47,9.7,4.41,3.97,0.44
24,27649.46,13.6,2.78,2.64,0.14
18,14965.1,16.7,2.93,2.31,0.62
16,15661.54,16.3,2.61,2.6,0.01
19,2760.7,21.3,1.86,1.4,0.46
20,805.2,18.5,2.45,1.67,0.78
24,39395.12,22.4,4.04,3.56,0.48
21,15869.74,16.5,2.02,2.46,-0.44
19,31986.11,19.9,2.86,3.08,-0.22
21,38988.95,16.5,3.48,3.51,-0.03
24,26406.45,13.7,2.46,2.64,-0.18
20,27604.12,14.8,2.52,2.96,-0.44
21,33945.17,12.5,3.31,3.39,-0.08
24,12096.86,17.9,2.21,2.16,0.05
24,36595.72,16.8,2.94,3.18,-0.24
23,21258.91,19.5,2.76,2.65,0.11
18,40280.32,19.5,4.19,3.91,0.28
19,40396.38,18.1,4.45,4.03,0.42
14,39600.0,11.7,3.72,3.99,-0.27
14,31951.92,13.3,3.85,3.46,0.39
17,35629.5,12.9,3.89,3.51,0.38
15,21511.38,12.0,3.19,2.92,0.27
7,38481.2,10.5,4.29,4.21,0.08
13,31096.33,10.7,3.86,3.53,0.33
9,28800.0,9.2,3.94,3.57,0.37
12,32402.98,10.2,4.1,3.6,0.5
6,30318.34,12.3,4.07,3.7,0.37
14,31483.12,12.2,3.72,3.42,0.3
11,36054.71,14.0,4.01,3.68,0.33
22,26530.12,15.5,2.78,2.96,-0.18
24,10412.75,16.4,2.36,2.11,0.25
24,21398.4,14.8,3.19,2.63,0.56
9,0.0,10.5,1.97,2.11,-0.14
12,11429.8,11.9,1.74,2.4,-0.66
6,40162.12,13.9,4.82,4.47,0.35
9,39942.43,12.3,4.39,4.15,0.24
18,39544.32,12.0,3.19,3.82,-0.63
24,26905.58,15.1,3.1,2.81,0.29
23,29163.47,16.4,2.67,3.03,-0.36
23,25535.11,19.6,3.15,2.84,0.31
24,24135.18,15.3,2.83,2.59,0.24
24,7538.07,18.2,1.99,2.16,-0.17
23,962.17,28.0,1.8,1.92,-0.12
16,23045.79,25.3,3.13,2.95,0.18
20,38296.02,26.3,3.64,3.85,-0.21
17,39140.37,20.2,4.01,3.66,0.35
18,33344.29,18.3,3.44,3.31,0.13
18,40280.33,21.0,3.99,3.92,0.07
24,40210.11,18.0,3.44,3.56,-0.12
20,30875.98,17.5,3.77,3.02,0.75
20,40045.62,15.4,4.07,3.63,0.44
9,37418.62,14.1,4.16,3.91,0.25
9,40259.58,14.3,4.38,4.12,0.26
14,31094.0,14.9,3.45,3.21,0.24
13,31748.99,14.4,3.55,3.46,0.09
8,39727.84,20.4,4.71,4.13,0.58
16,29320.04,20.3,4.05,3.31,0.74
19,27045.45,19.1,3.4,2.97,0.43
21,33616.75,22.3,4.0,3.22,0.78
12,39478.48,26.9,4.64,4.39,0.25
21,19863.31,19.5,2.77,2.53,0.24
24,10353.34,19.2,2.05,2.14,-0.09
24,1354.15,20.2,1.6,1.55,0.05
24,22088.91,17.8,2.57,2.57,0.0
23,35290.04,21.2,3.5,3.35,0.15
23,37682.86,25.5,3.45,3.49,-0.04
23,38996.06,25.0,3.56,3.82,-0.26
23,38634.72,22.0,3.61,3.69,-0.08
18,38074.67,18.9,3.96,3.52,0.44
16,39173.65,20.2,3.9,3.83,0.07
15,38961.48,19.4,3.63,3.82,-0.19
13,37878.86,18.1,3.58,3.7,-0.12
24,8412.48,15.9,2.09,2.11,-0.02
22,22797.3,13.7,3.0,2.79,0.21
24,32723.51,16.6,3.05,3.06,-0.01
24,33072.72,16.6,3.33,3.06,0.27
24,31383.89,19.7,3.22,2.92,0.3
24,30472.65,19.7,2.76,2.92,-0.16
24,19722.65,19.5,2.32,2.42,-0.1
21,0.0,19.9,1.59,1.46,0.13
21,22788.71,15.6,2.96,2.79,0.17
19,15568.88,11.8,2.67,2.32,0.35
20,9796.9,11.9,2.04,2.19,-0.15
16,20576.54,11.1,3.37,2.65,0.72
19,0.0,7.9,1.5,1.5,0.0
17,32717.72,12.9,4.03,3.46,0.57
18,14400.0,13.0,2.91,2.33,0.58
18,10563.2,12.7,2.36,2.33,0.03
17,28672.87,13.5,3.18,3.12,0.06
16,24053.38,15.6,3.3,2.86,0.44
21,32316.97,17.6,3.07,3.03,0.04
22,32669.25,19.5,3.11,3.2,-0.09
17,34749.93,19.5,3.69,3.33,0.36
13,1398.0,15.6,2.29,2.09,0.2
13,38890.06,18.4,4.31,3.95,0.36
18,39011.51,17.7,4.26,3.64,0.62
20,38805.08,13.1,4.12,3.69,0.43
4,40052.65,14.8,4.42,4.8,-0.38
8,39942.59,15.5,4.15,4.16,-0.01
9,39942.27,16.1,4.21,4.11,0.1
11,37475.16,17.6,3.94,3.71,0.23
9,40386.88,17.2,4.03,4.24,-0.21
7,40276.22,13.0,4.55,4.43,0.12
3,40725.78,17.1,4.68,4.97,-0.29
11,40615.54,17.5,4.74,4.11,0.63
17,40504.38,17.9,4.49,4.1,0.39
15,40060.42,14.3,4.32,3.91,0.41
15,36793.23,16.0,4.04,3.62,0.42
10,39821.54,14.3,4.19,3.98,0.21
8,36335.02,14.0,3.57,3.92,-0.35
12,40511.29,16.6,4.4,4.14,0.26
9,40151.24,14.0,4.85,4.17,0.68
5,39600.0,11.8,5.06,4.47,0.59
9,37428.16,16.1,4.24,3.94,0.3
10,38975.92,13.3,4.14,3.97,0.17
11,39727.94,17.4,4.39,4.08,0.31
13,40155.2,16.4,4.69,4.16,0.53
9,34012.8,16.3,4.25,3.83,0.42
6,39600.0,13.3,4.37,4.39,-0.02
12,34488.88,11.9,4.01,3.66,0.35
14,33790.52,12.6,4.07,3.5,0.57
10,28800.0,11.9,4.17,3.67,0.5
14,18185.29,14.7,2.57,2.55,0.02
7,33119.14,8.9,4.54,3.86,0.68
13,31663.15,13.5,3.88,3.48,0.4
7,24129.15,10.7,3.53,3.26,0.27
20,19543.52,8.3,2.63,2.6,0.03
15,26155.79,15.3,3.84,2.89,0.95
23,13823.37,13.8,2.12,2.04,0.08
24,3699.4,11.7,1.66,1.45,0.21
23,0.0,16.6,0.93,1.46,-0.53
18,26396.57,18.7,2.75,2.99,-0.24
24,19471.14,27.2,2.96,2.72,0.24
23,15532.22,27.7,2.43,2.46,-0.03
20,32639.54,26.1,3.76,3.58,0.18
23,21061.41,27.3,2.61,2.82,-0.21
22,18170.63,20.0,3.0,2.53,0.47
24,23279.1,20.7,2.74,2.63,0.11
19,27975.44,18.2,3.03,2.95,0.08
23,21637.53,18.0,2.66,2.65,0.01
21,17698.38,19.4,2.51,2.53,-0.02
17,40049.3,14.8,3.61,3.65,-0.04
14,40568.45,10.3,4.28,4.28,0.0
10,39600.0,9.2,4.25,4.04,0.21
9,39219.21,11.9,3.47,3.97,-0.5
9,40049.55,13.4,3.75,4.12,-0.37
9,40050.2,13.8,3.4,4.12,-0.72
8,34946.95,11.3,3.56,3.91,-0.35
10,38144.8,12.4,3.72,3.98,-0.26
17,28625.57,11.0,3.25,3.43,-0.18
18,5539.36,14.8,1.97,1.9,0.07
7,31872.64,14.3,3.25,3.76,-0.51
11,39166.34,14.1,3.48,3.82,-0.34
16,29716.31,11.3,2.9,3.46,-0.56
18,33915.94,13.7,3.56,3.34,0.22
19,34323.26,14.0,2.65,3.19,-0.54
20,27313.49,16.5,3.06,2.95,0.11
14,12241.93,14.8,2.13,2.26,-0.13
18,7013.49,14.6,1.82,1.9,-0.08
20,9745.75,19.4,2.05,2.14,-0.09
21,23169.0,16.9,2.51,2.73,-0.22
23,1697.49,23.0,1.4,1.48,-0.08
24,11029.43,17.3,1.87,2.16,-0.29
19,27254.62,16.5,2.56,2.94,-0.38
22,23325.59,17.1,2.54,2.71,-0.17
20,30272.01,19.2,2.88,3.03,-0.15
19,24333.94,17.1,2.82,2.85,-0.03
18,31005.77,18.3,3.05,3.16,-0.11
14,40390.72,17.9,3.82,4.17,-0.35
15,36959.01,15.2,2.94,3.62,-0.68
17,40168.27,17.2,3.62,3.83,-0.21
11,40281.09,17.2,3.68,4.13,-0.45
11,40394.81,15.5,3.37,4.1,-0.73
16,22855.03,12.8,2.78,2.91,-0.13
18,32033.03,19.6,2.96,3.27,-0.31
15,35855.5,15.9,3.6,3.57,0.03
13,38330.37,13.9,3.44,3.86,-0.42
23,27024.41,13.5,3.15,2.83,0.32
18,32919.6,14.2,3.13,3.28,-0.15
10,37743.68,16.9,3.55,3.81,-0.26
16,39841.29,19.2,3.79,4.03,-0.24
15,39736.06,14.0,3.22,3.79,-0.57
16,37717.4,13.6,3.41,3.48,-0.07
18,40134.82,15.4,3.78,3.82,-0.04
17,27568.37,10.7,3.25,3.08,0.17
9,40160.6,15.7,3.86,4.18,-0.32
15,39948.09,13.9,3.78,3.93,-0.15
10,35129.08,15.3,3.63,3.85,-0.22
13,40591.42,12.1,4.38,4.28,0.1
10,34467.64,11.3,3.87,3.86,0.01
2,40760.06,11.4,4.4,4.93,-0.53
6,40835.75,13.8,4.47,4.48,-0.01
11,40764.3,16.2,4.0,3.97,0.03
19,40383.29,18.9,3.99,4.02,-0.03
17,37797.41,17.4,3.41,3.47,-0.06
14,37023.51,15.1,3.84,3.61,0.23
15,40166.89,15.5,3.57,4.0,-0.43
18,25200.0,15.2,2.78,2.91,-0.13
16,25179.75,15.5,2.96,2.92,0.04
17,33677.62,17.0,3.17,3.28,-0.11
19,33895.53,19.5,3.09,3.22,-0.13
17,36500.4,19.2,3.49,3.44,0.05
20,39829.79,18.1,2.95,3.62,-0.67
21,36424.11,21.3,2.79,3.37,-0.58
7,40151.93,16.9,4.24,4.38,-0.14
1,40883.64,16.3,4.31,5.07,-0.76
0,40885.21,16.5,4.93,5.05,-0.12
0,40886.89,18.3,4.7,5.39,-0.69
0,40888.65,19.5,4.64,5.54,-0.9
7,40155.93,19.1,3.96,4.35,-0.39
6,39736.31,15.9,4.05,4.54,-0.49
0,40324.02,15.8,4.38,5.25,-0.87
4,39947.3,15.8,4.14,4.88,-0.74
0,40581.82,13.9,4.4,4.95,-0.55
9,40218.98,17.6,4.1,4.21,-0.11
12,40691.33,17.5,3.84,4.11,-0.27
7,40480.48,16.2,4.32,4.28,0.04
11,40588.68,16.1,4.09,4.12,-0.03
7,39841.6,17.2,4.05,4.4,-0.35
3,40592.38,16.3,4.58,4.93,-0.35
0,40701.93,14.7,4.62,5.03,-0.41
5,38334.66,19.0,3.94,4.39,-0.45
9,30714.13,16.2,3.39,3.63,-0.24
13,35659.31,17.5,3.38,3.65,-0.27
22,23474.09,15.5,2.93,2.77,0.16
19,36018.61,18.4,3.42,3.26,0.16
18,33424.65,15.7,3.41,3.32,0.09
18,35746.5,17.8,3.42,3.43,-0.01
24,25716.43,20.3,2.78,2.78,0.0
20,11054.17,18.2,2.15,2.16,-0.01
17,33939.98,19.5,2.89,3.33,-0.44
21,36680.25,18.2,3.25,3.25,0.0
13,35454.3,19.8,3.55,3.64,-0.09
19,37418.2,20.8,3.36,3.45,-0.09
14,40736.16,23.3,3.38,3.92,-0.54
14,11403.71,14.0,2.63,2.21,0.42
8,26170.42,13.4,3.34,3.28,0.06
19,11803.08,15.5,2.09,2.23,-0.14
20,1936.07,8.7,1.82,1.67,0.15
18,2771.48,12.7,2.15,1.94,0.21
23,6568.32,9.5,2.06,1.57,0.49
19,9497.31,10.4,2.09,2.31,-0.22
4,38936.69,16.5,4.33,4.45,-0.12
13,39736.76,17.1,4.04,4.08,-0.04
9,37980.53,16.6,4.31,3.93,0.38
9,38741.21,16.3,3.35,3.93,-0.58
15,30030.41,14.6,2.93,3.23,-0.3
22,22106.82,18.9,2.44,2.7,-0.26
19,25317.76,16.5,2.7,2.86,-0.16
14,39841.57,21.5,3.8,4.06,-0.26
8,40055.73,16.6,3.81,4.19,-0.38
13,39948.42,14.1,3.91,4.05,-0.14
16,39600.0,14.0,3.41,3.75,-0.34
14,35159.23,14.2,2.86,3.49,-0.63
20,1269.93,17.4,2.02,1.68,0.34
21,35136.77,16.8,3.04,3.25,-0.21
14,36796.09,20.4,3.74,3.66,0.08
14,37203.89,19.0,3.74,3.64,0.1
19,37575.46,16.6,2.99,3.31,-0.32
18,35959.27,19.4,3.32,3.42,-0.1
19,40389.98,19.1,3.75,4.0,-0.25
21,40391.09,19.7,3.89,3.98,-0.09
9,38652.88,18.9,3.56,3.96,-0.4
14,35390.34,18.4,3.27,3.53,-0.26
20,36338.76,18.4,3.0,3.28,-0.28
21,10007.88,19.6,1.84,2.09,-0.25
7,39114.65,10.8,3.5,4.22,-0.72
6,32557.14,13.6,3.63,3.78,-0.15
7,27845.28,12.9,3.22,3.34,-0.12
18,15018.88,12.1,2.27,2.36,-0.09
24,1647.1,11.8,1.39,1.45,-0.06
21,8644.25,16.2,1.84,2.07,-0.23
20,34264.75,20.1,3.05,3.24,-0.19
13,33601.31,15.5,3.44,3.55,-0.11
12,39231.03,12.8,3.58,3.93,-0.35
12,39034.19,13.0,3.62,3.93,-0.31
7,35641.14,12.7,3.68,4.0,-0.32
9,37779.34,14.3,3.16,3.9,-0.74
7,37095.99,15.7,4.06,3.98,0.08
14,33035.07,14.3,3.53,3.34,0.19
11,34365.88,17.3,3.82,3.56,0.26
8,40591.87,20.9,4.2,4.31,-0.11
0,40378.63,15.9,4.33,5.13,-0.8
5,39600.0,16.9,4.4,4.58,-0.18
9,40489.46,15.1,4.11,4.15,-0.04
13,39839.3,12.6,3.53,4.05,-0.52
14,31609.78,16.9,2.92,3.32,-0.4
15,36916.93,14.9,3.6,3.66,-0.06
14,38793.65,16.6,3.76,3.79,-0.03
15,33638.46,17.3,3.22,3.38,-0.16
22,39725.31,17.0,3.43,3.69,-0.26
15,36456.77,17.5,3.7,3.55,0.15
12,38138.57,14.6,3.14,3.73,-0.59
15,34769.52,17.1,3.05,3.39,-0.34
18,31623.85,16.8,3.73,3.28,0.45
19,33203.27,18.3,2.93,3.12,-0.19
16,36605.6,15.8,2.99,3.49,-0.5
8,34481.8,12.9,4.0,3.89,0.11
11,39734.95,12.4,3.96,4.04,-0.08
13,39735.3,13.3,4.31,4.05,0.26
13,39944.67,11.5,4.35,4.23,0.12
12,39516.66,11.9,3.9,4.07,-0.17
11,34047.56,13.4,3.77,3.53,0.24
13,40051.09,13.3,4.15,4.17,-0.02
18,31806.34,12.5,3.59,3.45,0.14
20,25875.7,14.1,2.49,2.84,-0.35
23,18687.07,11.6,2.95,2.58,0.37
24,9148.56,12.0,2.1,2.0,0.1
10,34303.39,13.2,3.54,3.84,-0.3
18,35494.49,17.7,3.71,3.43,0.28
16,32338.32,12.7,2.99,3.48,-0.49
14,35977.0,15.3,3.5,3.56,-0.06
21,35930.79,15.8,3.31,3.36,-0.05
20,37001.04,18.2,3.16,3.32,-0.16
18,36000.0,16.4,3.27,3.44,-0.17
20,33188.79,17.6,3.21,3.14,0.07
19,22009.83,18.5,2.71,2.73,-0.02
20,35061.2,17.7,3.28,3.23,0.05
10,36090.6,19.9,3.55,3.72,-0.17
14,34784.97,21.8,3.18,3.44,-0.26
13,34704.1,18.7,3.31,3.54,-0.23
9,41050.85,17.8,4.11,4.27,-0.16
10,37227.65,15.5,3.39,3.82,-0.43
11,40724.54,18.4,3.78,3.93,-0.15
14,37287.92,17.9,3.64,3.61,0.03
19,37115.66,16.9,3.6,3.38,0.22
23,36685.23,13.4,3.3,3.3,0.0
23,37246.89,17.4,3.14,3.34,-0.2
9,38619.19,9.7,4.46,3.97,0.49
5,31467.82,11.8,3.8,3.76,0.04
6,39839.91,10.4,4.18,4.38,-0.2
9,40049.69,14.0,4.24,4.1,0.14
5,39600.0,12.3,4.52,4.47,0.05
10,39762.43,10.5,3.95,4.11,-0.16
4,5025.6,10.2,2.57,2.57,0.0
9,30410.6,11.7,3.72,3.68,0.04
5,32664.65,9.8,3.84,3.95,-0.11
13,23936.32,9.8,3.15,3.18,-0.03
15,23258.0,7.2,2.38,2.76,-0.38
20,7607.05,8.7,1.8,2.09,-0.29
18,28964.61,15.8,3.18,3.2,-0.02
24,0.0,9.8,0.83,1.44,-0.61
24,0.0,26.3,0.96,1.4,-0.44
23,0.0,23.3,1.5,1.48,0.02
24,11053.44,25.8,2.16,1.99,0.17
17,36999.16,22.9,3.37,3.49,-0.12
24,19936.23,19.9,2.39,2.43,-0.04
19,26256.9,18.4,2.91,2.84,0.07
16,23309.63,14.8,2.6,2.88,-0.28
20,22776.57,16.8,2.93,2.78,0.15
19,28988.56,20.6,3.36,3.1,0.26
23,22040.18,16.9,2.64,2.65,-0.01
13,36123.84,19.2,3.68,3.67,0.01
18,34638.45,17.5,3.44,3.36,0.08
23,21908.9,14.8,2.46,2.8,-0.34
24,5625.14,16.3,2.11,1.55,0.56
19,25573.67,13.5,2.13,2.79,-0.66
19,36763.21,16.6,3.29,3.27,0.02
21,10974.5,13.5,1.92,2.07,-0.15
8,40777.47,13.5,4.83,4.35,0.48
2,40571.3,11.2,4.66,4.86,-0.2
5,40780.15,13.1,4.41,4.52,-0.11
7,40323.27,10.7,4.57,4.42,0.15
6,40637.41,13.8,4.64,4.33,0.31
4,25516.2,13.4,3.37,3.36,0.01
5,34744.56,13.0,3.82,3.94,-0.12
10,38712.3,13.6,4.38,3.88,0.5
10,40534.82,12.3,4.17,4.24,-0.07
12,40370.05,14.4,4.22,4.06,0.16
13,39394.12,12.3,3.79,3.94,-0.15
12,39764.92,13.6,4.08,3.92,0.16
11,40432.13,15.7,4.25,4.1,0.15
