precipitation_hours,sunshine_duration,wind_speed_10m_max,et0_fao_evapotranspiration,prediction,residual
1,3206.8,20.4,2.68,3.41,-0.73
13,29349.44,6.5,3.18,3.41,-0.23
8,27549.5,7.5,3.58,3.41,0.17
12,30283.29,17.1,4.04,3.41,0.63
18,34031.48,13.0,3.57,3.41,0.16
7,27940.79,14.3,3.73,3.41,0.32
15,34017.13,21.1,3.45,3.41,0.04
16,32311.72,12.7,3.01,3.42,-0.41
20,37855.14,18.1,4.04,3.42,0.62
13,30716.21,15.8,3.9,3.42,0.48
16,32338.32,12.7,2.99,3.42,-0.43
14,31533.05,11.5,3.24,3.42,-0.18
20,37571.18,20.5,3.53,3.42,0.11
14,29651.22,8.7,3.42,3.42,0.0
20,36463.32,26.2,2.39,3.42,-1.03
21,36136.21,23.7,3.47,3.42,0.05
22,31724.31,24.9,3.78,3.42,0.36
20,36088.47,22.4,4.11,3.42,0.69
22,37507.36,16.4,3.92,3.42,0.5
21,36150.8,23.7,3.41,3.42,-0.01
24,27583.74,37.8,3.58,3.42,0.16
24,26992.96,35.6,3.17,3.42,-0.25
24,27785.82,48.3,3.34,3.42,-0.08
21,37443.86,19.7,3.65,3.42,0.23
11,24959.42,30.6,2.77,3.42,-0.65
20,37621.16,20.9,3.38,3.42,-0.04
15,33856.33,19.9,3.61,3.42,0.19
10,29064.46,16.1,3.88,3.42,0.46
4,26348.05,8.0,2.93,3.42,-0.49
7,28162.24,11.7,3.4,3.42,-0.02
11,28963.7,19.8,3.0,3.42,-0.42
20,38004.3,18.9,3.61,3.42,0.19
10,30928.11,20.0,3.87,3.42,0.45
16,30181.22,10.5,3.67,3.42,0.25
8,27551.99,10.8,4.03,3.42,0.61
14,31273.49,12.9,3.61,3.42,0.19
8,28380.17,17.1,3.7,3.42,0.28
7,26793.17,10.9,3.31,3.42,-0.11
15,31364.53,7.2,3.51,3.42,0.09
4,26067.33,7.2,3.48,3.42,0.06
7,28300.39,10.8,3.24,3.42,-0.18
14,30906.68,11.3,2.68,3.42,-0.74
14,30405.69,11.6,3.22,3.42,-0.2
15,30064.37,8.5,3.35,3.42,-0.07
10,29998.39,21.2,3.07,3.42,-0.35
6,25331.64,9.8,3.35,3.42,-0.07
16,28925.19,8.3,3.4,3.42,-0.02
20,37912.51,18.4,2.88,3.42,-0.54
15,34775.55,19.9,3.79,3.42,0.37
10,31078.2,21.2,3.27,3.42,-0.15
19,37330.5,20.8,3.59,3.43,0.16
14,35071.79,14.2,2.9,3.43,-0.53
19,37574.3,16.6,3.03,3.43,-0.4
10,31495.15,15.8,3.7,3.43,0.27
18,36345.09,21.7,4.14,3.43,0.71
19,37418.2,20.8,3.36,3.43,-0.07
14,35159.23,14.2,2.86,3.43,-0.57
19,37575.46,16.6,2.99,3.43,-0.44
21,30653.08,24.3,3.96,3.43,0.53
14,31742.07,19.6,2.83,3.43,-0.6
8,26580.06,11.0,3.24,3.43,-0.19
10,29049.98,5.5,3.52,3.43,0.09
10,31527.96,15.9,2.52,3.43,-0.91
19,37558.65,23.0,2.45,3.43,-0.98
8,28315.56,9.4,3.06,3.43,-0.37
8,28771.25,5.2,2.86,3.43,-0.57
7,29256.48,6.0,2.87,3.43,-0.56
7,29132.04,6.6,3.63,3.43,0.2
10,29161.93,5.2,3.74,3.43,0.31
14,32762.33,19.5,3.24,3.43,-0.19
7,29285.03,5.1,3.53,3.43,0.1
7,28948.28,6.5,3.54,3.43,0.11
7,28648.24,6.7,3.5,3.43,0.07
9,29913.45,6.6,3.21,3.43,-0.22
17,32313.99,7.9,3.39,3.43,-0.04
11,28883.97,15.8,3.51,3.43,0.08
17,36483.79,19.2,3.45,3.44,0.01
16,36542.16,15.8,3.02,3.44,-0.42
19,37079.63,16.9,3.6,3.44,0.16
14,35002.2,15.9,3.53,3.44,0.09
17,36276.2,19.0,3.22,3.44,-0.22
16,35432.09,18.4,3.32,3.44,-0.12
19,37611.72,14.4,3.24,3.44,-0.2
17,32717.72,12.9,4.03,3.44,0.59
17,36500.4,19.2,3.49,3.44,0.05
16,36605.6,15.8,2.99,3.44,-0.45
19,37115.66,16.9,3.6,3.44,0.16
20,37945.82,22.0,3.6,3.44,0.16
19,37235.11,19.6,4.24,3.44,0.8
6,25826.09,10.4,3.38,3.44,-0.06
8,27492.01,8.4,3.56,3.44,0.12
18,36609.57,20.6,3.38,3.44,-0.06
10,30727.97,16.6,2.33,3.44,-1.11
14,34814.84,15.9,2.96,3.44,-0.48
18,36888.95,20.8,2.8,3.44,-0.64
13,29678.87,16.6,3.59,3.44,0.15
14,32392.81,15.8,3.61,3.44,0.17
9,28063.34,22.7,2.89,3.44,-0.55
15,31594.21,10.1,4.01,3.44,0.57
13,30490.79,20.7,3.37,3.44,-0.07
6,25200.0,10.4,3.5,3.44,0.06
10,30025.69,16.3,4.07,3.44,0.63
8,27748.85,8.5,3.2,3.44,-0.24
20,37187.45,13.8,3.06,3.44,-0.38
17,34755.67,9.1,3.23,3.44,-0.21
14,30436.12,8.9,3.25,3.44,-0.19
12,30496.31,15.6,3.07,3.44,-0.37
10,31275.38,16.6,3.37,3.44,-0.07
18,31781.45,12.5,3.61,3.45,0.16
17,36180.48,18.6,3.12,3.45,-0.33
17,32821.07,12.2,3.51,3.45,0.06
18,31806.34,12.5,3.59,3.45,0.14
17,31760.68,11.9,3.61,3.45,0.16
18,31677.33,12.9,3.9,3.45,0.45
9,28776.17,20.2,3.4,3.45,-0.05
23,36000.0,25.6,3.56,3.45,0.11
19,36518.39,25.6,2.73,3.45,-0.72
21,37795.7,21.7,2.67,3.45,-0.78
8,27376.1,17.3,3.48,3.45,0.03
24,30383.69,35.8,3.21,3.45,-0.24
10,28866.54,15.1,3.79,3.45,0.34
8,28154.49,17.4,4.09,3.45,0.64
14,11396.89,40.0,3.49,3.45,0.04
9,28685.33,19.9,2.96,3.45,-0.49
8,28414.44,19.6,3.27,3.45,-0.18
22,36972.68,17.6,2.55,3.45,-0.9
14,33588.5,16.0,3.63,3.45,0.18
17,36154.38,18.2,3.69,3.45,0.24
18,35737.93,17.8,3.48,3.46,0.02
18,35909.39,19.4,3.3,3.46,-0.16
14,32998.28,14.3,3.5,3.46,0.04
18,36000.0,16.4,3.25,3.46,-0.21
11,29371.84,16.4,3.78,3.46,0.32
17,36117.88,19.1,3.56,3.46,0.1
14,35238.61,17.2,3.28,3.46,-0.18
14,31483.12,12.2,3.72,3.46,0.26
15,36793.23,16.0,4.04,3.46,0.58
18,35746.5,17.8,3.42,3.46,-0.04
18,35959.27,19.4,3.32,3.46,-0.14
14,33035.07,14.3,3.53,3.46,0.07
18,36000.0,16.4,3.27,3.46,-0.19
11,30524.56,15.5,4.41,3.46,0.95
16,30254.9,8.2,3.41,3.46,-0.05
14,33655.38,22.0,3.46,3.46,0.0
18,35529.27,18.1,3.0,3.46,-0.46
12,30110.77,15.1,3.07,3.46,-0.39
14,32599.01,5.2,3.43,3.46,-0.03
14,33928.09,21.4,2.71,3.46,-0.75
14,34263.2,19.2,3.16,3.46,-0.3
14,33534.05,18.3,3.78,3.46,0.32
14,31903.01,16.4,3.48,3.46,0.02
14,34261.96,19.2,3.07,3.46,-0.39
11,31415.25,15.1,3.57,3.46,0.11
14,29833.71,12.2,3.36,3.46,-0.1
18,36111.97,16.0,3.96,3.46,0.5
6,25885.65,12.1,3.98,3.46,0.52
6,25905.84,14.0,3.7,3.46,0.24
6,24956.07,13.8,2.69,3.46,-0.77
14,33045.34,18.1,3.26,3.46,-0.2
14,33897.57,21.9,3.4,3.46,-0.06
10,28782.38,16.5,3.65,3.46,0.19
20,37734.77,19.7,2.93,3.46,-0.53
3,21410.31,7.6,3.5,3.46,0.04
17,36424.39,15.5,3.72,3.46,0.26
18,32127.51,12.1,3.05,3.46,-0.41
17,36535.45,15.1,3.3,3.46,-0.16
20,37950.86,15.6,3.49,3.46,0.03
18,36028.79,18.0,3.44,3.46,-0.02
20,35572.84,11.6,3.63,3.46,0.17
20,36421.19,10.6,3.21,3.46,-0.25
6,25200.0,13.5,3.03,3.46,-0.43
10,29918.9,15.0,2.75,3.46,-0.71
21,37759.59,16.1,3.32,3.46,-0.14
14,33608.82,14.2,3.18,3.46,-0.28
15,34443.82,22.5,3.91,3.46,0.45
15,36902.96,15.2,2.96,3.47,-0.51
15,36918.83,14.9,3.64,3.47,0.17
16,35887.45,20.6,3.69,3.47,0.22
18,36433.51,16.9,3.67,3.47,0.2
15,36916.93,14.9,3.6,3.47,0.13
17,34387.95,12.0,3.29,3.47,-0.18
21,38117.7,22.3,2.58,3.47,-0.89
4,311.26,24.9,3.25,3.47,-0.22
3,19303.52,22.9,3.63,3.47,0.16
16,36000.0,15.4,3.97,3.47,0.5
3,16227.07,22.5,3.34,3.47,-0.13
16,35536.78,15.0,3.07,3.47,-0.4
